"date","city","property_type","benchmark_price","source","created_at"
"2020-06-01","Victoria","Apartment","431800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-06-01","Victoria","House","834600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-06-01","Victoria","Town House","576500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-06-01","Winnipeg","All","292300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-06-01","Winnipeg","Apartment","198400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-06-01","Winnipeg","House","303500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-06-01","Winnipeg","Town House","255800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-07-01","Calgary","All","408800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-07-01","Calgary","Apartment","235100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-07-01","Calgary","House","458900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-07-01","Calgary","Town House","303200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-07-01","Edmonton","All","345100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-07-01","Edmonton","Apartment","180500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-07-01","Edmonton","House","388300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-07-01","Edmonton","Town House","220600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-07-01","Ottawa","All","495900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-07-01","Ottawa","Apartment","365400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-07-01","Ottawa","House","543600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-07-01","Ottawa","Town House","333200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-07-01","Toronto","All","849900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-07-01","Toronto","Apartment","562500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-07-01","Toronto","House","1002900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-07-01","Toronto","Town House","634900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-07-01","Vancouver","All","934000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-07-01","Vancouver","Apartment","617700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-07-01","Vancouver","House","1517400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-07-01","Vancouver","Town House","809500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-07-01","Victoria","All","656700","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-07-01","Victoria","Apartment","434500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-07-01","Victoria","House","841200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-07-01","Victoria","Town House","579100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-07-01","Winnipeg","All","293800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-07-01","Winnipeg","Apartment","200600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-07-01","Winnipeg","House","304800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-07-01","Winnipeg","Town House","260700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-08-01","Calgary","All","411100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-08-01","Calgary","Apartment","237300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-08-01","Calgary","House","460800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-08-01","Calgary","Town House","305100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-08-01","Edmonton","All","347900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-08-01","Edmonton","Apartment","181600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-08-01","Edmonton","House","390800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-08-01","Edmonton","Town House","225500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-08-01","Ottawa","All","503700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-08-01","Ottawa","Apartment","369300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-08-01","Ottawa","House","552100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-08-01","Ottawa","Town House","341800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-08-01","Toronto","All","863900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-08-01","Toronto","Apartment","561400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-08-01","Toronto","House","1021800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-08-01","Toronto","Town House","643200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-08-01","Vancouver","All","944300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-08-01","Vancouver","Apartment","622900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-08-01","Vancouver","House","1533300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-08-01","Vancouver","Town House","811700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-08-01","Victoria","All","664600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-08-01","Victoria","Apartment","435900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-08-01","Victoria","House","855600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-08-01","Victoria","Town House","581500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-08-01","Winnipeg","All","295400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-08-01","Winnipeg","Apartment","200000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-08-01","Winnipeg","House","306600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-08-01","Winnipeg","Town House","262700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-09-01","Calgary","All","413400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-09-01","Calgary","Apartment","238200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-09-01","Calgary","House","463000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-09-01","Calgary","Town House","307400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-09-01","Edmonton","All","348300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-09-01","Edmonton","Apartment","179900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-09-01","Edmonton","House","391200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-09-01","Edmonton","Town House","225900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-09-01","Ottawa","All","514100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-09-01","Ottawa","Apartment","374400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-09-01","Ottawa","House","564600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-09-01","Ottawa","Town House","347300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-09-01","Toronto","All","867000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-09-01","Toronto","Apartment","558200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-09-01","Toronto","House","1026600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-09-01","Toronto","Town House","643800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-09-01","Vancouver","All","952400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-09-01","Vancouver","Apartment","623700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-09-01","Vancouver","House","1550300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-09-01","Vancouver","Town House","814900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-09-01","Victoria","All","669000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-09-01","Victoria","Apartment","436200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-09-01","Victoria","House","862800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-09-01","Victoria","Town House","580800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-09-01","Winnipeg","All","295800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-09-01","Winnipeg","Apartment","200700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-09-01","Winnipeg","House","306800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-09-01","Winnipeg","Town House","263300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-10-01","Calgary","All","416100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-10-01","Calgary","Apartment","239900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-10-01","Calgary","House","464800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-10-01","Calgary","Town House","312200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-10-01","Edmonton","All","348000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-10-01","Edmonton","Apartment","181200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-10-01","Edmonton","House","390300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-10-01","Edmonton","Town House","226200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-10-01","Ottawa","All","518700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-10-01","Ottawa","Apartment","377400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-10-01","Ottawa","House","569500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-10-01","Ottawa","Town House","351700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-10-01","Toronto","All","870900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-10-01","Toronto","Apartment","556300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-10-01","Toronto","House","1031600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-10-01","Toronto","Town House","646900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-10-01","Vancouver","All","957900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-10-01","Vancouver","Apartment","620500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-10-01","Vancouver","House","1562900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-10-01","Vancouver","Town House","820200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-10-01","Victoria","All","673900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-10-01","Victoria","Apartment","433300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-10-01","Victoria","House","874300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-10-01","Victoria","Town House","582500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-10-01","Winnipeg","All","299200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-10-01","Winnipeg","Apartment","199300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-10-01","Winnipeg","House","310900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-10-01","Winnipeg","Town House","264200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-11-01","Calgary","All","417800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-11-01","Calgary","Apartment","241500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-11-01","Calgary","House","466600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-11-01","Calgary","Town House","310700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-11-01","Edmonton","All","348600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-11-01","Edmonton","Apartment","179600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-11-01","Edmonton","House","391400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-11-01","Edmonton","Town House","223100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-11-01","Ottawa","All","521000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-11-01","Ottawa","Apartment","371600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-11-01","Ottawa","House","574100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-11-01","Ottawa","Town House","353400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-11-01","Toronto","All","883100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-11-01","Toronto","Apartment","556200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-11-01","Toronto","House","1049200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-11-01","Toronto","Town House","648100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-11-01","Vancouver","All","965500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-11-01","Vancouver","Apartment","620200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-11-01","Vancouver","House","1583500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-11-01","Vancouver","Town House","820400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-11-01","Victoria","All","682200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-11-01","Victoria","Apartment","435800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-11-01","Victoria","House","888000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-11-01","Victoria","Town House","588500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-11-01","Winnipeg","All","297300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-11-01","Winnipeg","Apartment","203100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-11-01","Winnipeg","House","308700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-11-01","Winnipeg","Town House","256500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-12-01","Calgary","All","417400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-12-01","Calgary","Apartment","239100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-12-01","Calgary","House","466800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-12-01","Calgary","Town House","307400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2020-12-01","Edmonton","All","347900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-12-01","Edmonton","Apartment","177900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-12-01","Edmonton","House","390300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-12-01","Edmonton","Town House","225800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2020-12-01","Ottawa","All","525300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-12-01","Ottawa","Apartment","370600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-12-01","Ottawa","House","580100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-12-01","Ottawa","Town House","356000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2020-12-01","Toronto","All","893600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-12-01","Toronto","Apartment","553600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-12-01","Toronto","House","1067000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-12-01","Toronto","Town House","649400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2020-12-01","Vancouver","All","970900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-12-01","Vancouver","Apartment","618600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-12-01","Vancouver","House","1598700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-12-01","Vancouver","Town House","821200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2020-12-01","Victoria","All","687000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-12-01","Victoria","Apartment","436300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-12-01","Victoria","House","895200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-12-01","Victoria","Town House","594400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2020-12-01","Winnipeg","All","297500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-12-01","Winnipeg","Apartment","200700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-12-01","Winnipeg","House","309500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2020-12-01","Winnipeg","Town House","250400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-01-01","Calgary","All","419000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-01-01","Calgary","Apartment","240400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-01-01","Calgary","House","468400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-01-01","Calgary","Town House","307300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-01-01","Edmonton","All","348100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-01-01","Edmonton","Apartment","174200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-01-01","Edmonton","House","391300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-01-01","Edmonton","Town House","223400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-01-01","Ottawa","All","538500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-01-01","Ottawa","Apartment","368500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-01-01","Ottawa","House","598200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-01-01","Ottawa","Town House","360500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-01-01","Toronto","All","926200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-01-01","Toronto","Apartment","562000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-01-01","Toronto","House","1112300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-01-01","Toronto","Town House","672000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-01-01","Vancouver","All","987400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-01-01","Vancouver","Apartment","631300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-01-01","Vancouver","House","1628100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-01-01","Vancouver","Town House","823200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-01-01","Victoria","All","705600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-01-01","Victoria","Apartment","445300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-01-01","Victoria","House","923900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-01-01","Victoria","Town House","606200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-01-01","Winnipeg","All","305000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-01-01","Winnipeg","Apartment","201200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-01-01","Winnipeg","House","317800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-01-01","Winnipeg","Town House","258200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-02-01","Calgary","All","425700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-02-01","Calgary","Apartment","236400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-02-01","Calgary","House","476900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-02-01","Calgary","Town House","312200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-02-01","Edmonton","All","352700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-02-01","Edmonton","Apartment","171800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-02-01","Edmonton","House","396900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-02-01","Edmonton","Town House","223800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-02-01","Ottawa","All","567200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-02-01","Ottawa","Apartment","377600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-02-01","Ottawa","House","634300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-02-01","Ottawa","Town House","365800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-02-01","Toronto","All","968400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-02-01","Toronto","Apartment","580300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-02-01","Toronto","House","1164900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-02-01","Toronto","Town House","706100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-02-01","Vancouver","All","1018400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-02-01","Vancouver","Apartment","643000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-02-01","Vancouver","House","1683500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-02-01","Vancouver","Town House","858300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-02-01","Victoria","All","726800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-02-01","Victoria","Apartment","454600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-02-01","Victoria","House","954500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-02-01","Victoria","Town House","626500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-02-01","Winnipeg","All","313200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-02-01","Winnipeg","Apartment","199500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-02-01","Winnipeg","House","327200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-02-01","Winnipeg","Town House","262300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-03-01","Calgary","All","439500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-03-01","Calgary","Apartment","241100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-03-01","Calgary","House","492800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-03-01","Calgary","Town House","317200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-03-01","Edmonton","All","360000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-03-01","Edmonton","Apartment","177800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-03-01","Edmonton","House","404500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-03-01","Edmonton","Town House","227100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-03-01","Ottawa","All","595900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-03-01","Ottawa","Apartment","391000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-03-01","Ottawa","House","668400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-03-01","Ottawa","Town House","382800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-03-01","Toronto","All","995900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-03-01","Toronto","Apartment","598900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-03-01","Toronto","House","1195500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-03-01","Toronto","Town House","723900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-03-01","Vancouver","All","1061000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-03-01","Vancouver","Apartment","661100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-03-01","Vancouver","House","1758600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-03-01","Vancouver","Town House","897900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2021-03-01","Victoria","All","759600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-03-01","Victoria","Apartment","470800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-03-01","Victoria","House","1003600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-03-01","Victoria","Town House","647700","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2021-03-01","Winnipeg","All","318800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-03-01","Winnipeg","Apartment","203500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-03-01","Winnipeg","House","333100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-03-01","Winnipeg","Town House","267600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2021-04-01","Calgary","All","447300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-04-01","Calgary","Apartment","245900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-04-01","Calgary","House","500600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-04-01","Calgary","Town House","323000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2021-04-01","Edmonton","All","367200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-04-01","Edmonton","Apartment","180700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-04-01","Edmonton","House","412400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-04-01","Edmonton","Town House","231200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2021-04-01","Ottawa","All","613900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-04-01","Ottawa","Apartment","406000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-04-01","Ottawa","House","686700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-04-01","Ottawa","Town House","408200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2021-04-01","Toronto","All","1008100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2021-04-01","Toronto","Apartment","612200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
